Query ID: 18
Query : Languages and compilers for parallel processors, especially highly
horizontal microcoded machines; code compaction
---------------------------------------------
| CACM-2138 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1988 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2112 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0249 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1811 | 	 | 0.2 | 	 | 0.09090909090909091 | 	 | R |
| CACM-3075 | 	 | 0.16666666666666666 | 	 | 0.09090909090909091 | 	 | NR |
| CACM-2896 | 	 | 0.14285714285714285 | 	 | 0.09090909090909091 | 	 | NR |
| CACM-2685 | 	 | 0.25 | 	 | 0.18181818181818182 | 	 | R |
| CACM-1795 | 	 | 0.2222222222222222 | 	 | 0.18181818181818182 | 	 | NR |
| CACM-0670 | 	 | 0.2 | 	 | 0.18181818181818182 | 	 | NR |
| CACM-1852 | 	 | 0.18181818181818182 | 	 | 0.18181818181818182 | 	 | NR |
| CACM-1665 | 	 | 0.16666666666666666 | 	 | 0.18181818181818182 | 	 | NR |
| CACM-2175 | 	 | 0.23076923076923078 | 	 | 0.2727272727272727 | 	 | R |
| CACM-2714 | 	 | 0.21428571428571427 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-3110 | 	 | 0.2 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2266 | 	 | 0.1875 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2921 | 	 | 0.17647058823529413 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2495 | 	 | 0.16666666666666666 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2897 | 	 | 0.15789473684210525 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2929 | 	 | 0.15 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-1223 | 	 | 0.14285714285714285 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-3148 | 	 | 0.13636363636363635 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2785 | 	 | 0.13043478260869565 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-1163 | 	 | 0.125 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-0303 | 	 | 0.12 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-1463 | 	 | 0.11538461538461539 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2644 | 	 | 0.1111111111111111 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-0637 | 	 | 0.10714285714285714 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-1159 | 	 | 0.10344827586206896 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-3156 | 	 | 0.1 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2570 | 	 | 0.0967741935483871 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-1603 | 	 | 0.09375 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2723 | 	 | 0.09090909090909091 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2423 | 	 | 0.08823529411764706 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-3005 | 	 | 0.08571428571428572 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-3080 | 	 | 0.08333333333333333 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-3175 | 	 | 0.08108108108108109 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2298 | 	 | 0.07894736842105263 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-1389 | 	 | 0.07692307692307693 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-0243 | 	 | 0.075 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2497 | 	 | 0.07317073170731707 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2567 | 	 | 0.07142857142857142 | 	 | 0.2727272727272727 | 	 | NR |
| CACM-2433 | 	 | 0.09302325581395349 | 	 | 0.36363636363636365 | 	 | R |
| CACM-2064 | 	 | 0.09090909090909091 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2717 | 	 | 0.08888888888888889 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1548 | 	 | 0.08695652173913043 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1099 | 	 | 0.0851063829787234 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-3150 | 	 | 0.08333333333333333 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2289 | 	 | 0.08163265306122448 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-3093 | 	 | 0.08 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2645 | 	 | 0.0784313725490196 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1738 | 	 | 0.07692307692307693 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-0082 | 	 | 0.07547169811320754 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2748 | 	 | 0.07407407407407407 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1923 | 	 | 0.07272727272727272 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-3066 | 	 | 0.07142857142857142 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-0950 | 	 | 0.07017543859649122 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2633 | 	 | 0.06896551724137931 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-0799 | 	 | 0.06779661016949153 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1324 | 	 | 0.06666666666666667 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-3074 | 	 | 0.06557377049180328 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2579 | 	 | 0.06451612903225806 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1591 | 	 | 0.06349206349206349 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2252 | 	 | 0.0625 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1680 | 	 | 0.06153846153846154 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2886 | 	 | 0.06060606060606061 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2341 | 	 | 0.05970149253731343 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2820 | 	 | 0.058823529411764705 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1367 | 	 | 0.057971014492753624 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1747 | 	 | 0.05714285714285714 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1154 | 	 | 0.056338028169014086 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-2534 | 	 | 0.05555555555555555 | 	 | 0.36363636363636365 | 	 | NR |
| CACM-1613 | 	 | 0.0684931506849315 | 	 | 0.45454545454545453 | 	 | R |
| CACM-1947 | 	 | 0.06756756756756757 | 	 | 0.45454545454545453 | 	 | NR |
| CACM-0205 | 	 | 0.06666666666666667 | 	 | 0.45454545454545453 | 	 | NR |
| CACM-2253 | 	 | 0.06578947368421052 | 	 | 0.45454545454545453 | 	 | NR |
| CACM-1670 | 	 | 0.06493506493506493 | 	 | 0.45454545454545453 | 	 | NR |
| CACM-1409 | 	 | 0.0641025641025641 | 	 | 0.45454545454545453 | 	 | NR |
| CACM-1844 | 	 | 0.06329113924050633 | 	 | 0.45454545454545453 | 	 | NR |
| CACM-2904 | 	 | 0.0625 | 	 | 0.45454545454545453 | 	 | NR |
| CACM-1158 | 	 | 0.07407407407407407 | 	 | 0.5454545454545454 | 	 | R |
| CACM-1828 | 	 | 0.07317073170731707 | 	 | 0.5454545454545454 | 	 | NR |
| CACM-2767 | 	 | 0.07228915662650602 | 	 | 0.5454545454545454 | 	 | NR |
| CACM-2681 | 	 | 0.07142857142857142 | 	 | 0.5454545454545454 | 	 | NR |
| CACM-3107 | 	 | 0.07058823529411765 | 	 | 0.5454545454545454 | 	 | NR |
| CACM-2973 | 	 | 0.06976744186046512 | 	 | 0.5454545454545454 | 	 | NR |
| CACM-1262 | 	 | 0.08045977011494253 | 	 | 0.6363636363636364 | 	 | R |
| CACM-3171 | 	 | 0.07954545454545454 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-3073 | 	 | 0.07865168539325842 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-3127 | 	 | 0.07777777777777778 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-1275 | 	 | 0.07692307692307693 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-2989 | 	 | 0.07608695652173914 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-1807 | 	 | 0.07526881720430108 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-1425 | 	 | 0.07446808510638298 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-2819 | 	 | 0.07368421052631578 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-2146 | 	 | 0.07291666666666667 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-2651 | 	 | 0.07216494845360824 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-1825 | 	 | 0.07142857142857142 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-2316 | 	 | 0.0707070707070707 | 	 | 0.6363636363636364 | 	 | NR |
| CACM-1135 | 	 | 0.07 | 	 | 0.6363636363636364 | 	 | NR |
---------------------------------------------
Precision at K = 5 :0.16666666666666666
Precision at K = 20 :0.14285714285714285
---------------------------------------------
