Query ID: 15
Query : find all discusses of horizontal mcguire optimization with specifications on optimization of loops and global optimization.
---------------------------------------------
| CACM-2344 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2835 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2929 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3125 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3080 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2195 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1807 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2812 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2701 | 	 | 0.1111111111111111 | 	 | 0.1 | 	 | R |
| CACM-1676 | 	 | 0.1 | 	 | 0.1 | 	 | NR |
| CACM-2002 | 	 | 0.09090909090909091 | 	 | 0.1 | 	 | NR |
| CACM-1886 | 	 | 0.08333333333333333 | 	 | 0.1 | 	 | NR |
| CACM-3018 | 	 | 0.07692307692307693 | 	 | 0.1 | 	 | NR |
| CACM-2931 | 	 | 0.07142857142857142 | 	 | 0.1 | 	 | NR |
| CACM-3069 | 	 | 0.06666666666666667 | 	 | 0.1 | 	 | NR |
| CACM-2716 | 	 | 0.0625 | 	 | 0.1 | 	 | NR |
| CACM-2944 | 	 | 0.058823529411764705 | 	 | 0.1 | 	 | NR |
| CACM-2464 | 	 | 0.05555555555555555 | 	 | 0.1 | 	 | NR |
| CACM-2923 | 	 | 0.05263157894736842 | 	 | 0.1 | 	 | NR |
| CACM-2188 | 	 | 0.05 | 	 | 0.1 | 	 | NR |
| CACM-2940 | 	 | 0.047619047619047616 | 	 | 0.1 | 	 | NR |
| CACM-2233 | 	 | 0.045454545454545456 | 	 | 0.1 | 	 | NR |
| CACM-1947 | 	 | 0.08695652173913043 | 	 | 0.2 | 	 | R |
| CACM-2314 | 	 | 0.08333333333333333 | 	 | 0.2 | 	 | NR |
| CACM-2897 | 	 | 0.08 | 	 | 0.2 | 	 | NR |
| CACM-1961 | 	 | 0.07692307692307693 | 	 | 0.2 | 	 | NR |
| CACM-2616 | 	 | 0.07407407407407407 | 	 | 0.2 | 	 | NR |
| CACM-3054 | 	 | 0.07142857142857142 | 	 | 0.2 | 	 | NR |
| CACM-1135 | 	 | 0.06896551724137931 | 	 | 0.2 | 	 | NR |
| CACM-2680 | 	 | 0.06666666666666667 | 	 | 0.2 | 	 | NR |
| CACM-2470 | 	 | 0.06451612903225806 | 	 | 0.2 | 	 | NR |
| CACM-2877 | 	 | 0.0625 | 	 | 0.2 | 	 | NR |
| CACM-3160 | 	 | 0.06060606060606061 | 	 | 0.2 | 	 | NR |
| CACM-2537 | 	 | 0.058823529411764705 | 	 | 0.2 | 	 | NR |
| CACM-2883 | 	 | 0.05714285714285714 | 	 | 0.2 | 	 | NR |
| CACM-2210 | 	 | 0.05555555555555555 | 	 | 0.2 | 	 | NR |
| CACM-2253 | 	 | 0.05405405405405406 | 	 | 0.2 | 	 | NR |
| CACM-1665 | 	 | 0.05263157894736842 | 	 | 0.2 | 	 | NR |
| CACM-1366 | 	 | 0.05128205128205128 | 	 | 0.2 | 	 | NR |
| CACM-3077 | 	 | 0.05 | 	 | 0.2 | 	 | NR |
| CACM-2198 | 	 | 0.04878048780487805 | 	 | 0.2 | 	 | NR |
| CACM-2851 | 	 | 0.047619047619047616 | 	 | 0.2 | 	 | NR |
| CACM-2836 | 	 | 0.046511627906976744 | 	 | 0.2 | 	 | NR |
| CACM-2889 | 	 | 0.045454545454545456 | 	 | 0.2 | 	 | NR |
| CACM-2142 | 	 | 0.044444444444444446 | 	 | 0.2 | 	 | NR |
| CACM-2904 | 	 | 0.043478260869565216 | 	 | 0.2 | 	 | NR |
| CACM-3002 | 	 | 0.0425531914893617 | 	 | 0.2 | 	 | NR |
| CACM-2699 | 	 | 0.041666666666666664 | 	 | 0.2 | 	 | NR |
| CACM-3157 | 	 | 0.04081632653061224 | 	 | 0.2 | 	 | NR |
| CACM-2181 | 	 | 0.04 | 	 | 0.2 | 	 | NR |
| CACM-1098 | 	 | 0.0392156862745098 | 	 | 0.2 | 	 | NR |
| CACM-2722 | 	 | 0.038461538461538464 | 	 | 0.2 | 	 | NR |
