Query ID: 38
Query : waht is the type of a module?	(i don't wnat the enitre litetrruae onrabt
sact dtaa teyps here, but i'm not sure how to phrase this to aivod it.
i'm irettnseed in questions abuot how one can check that a module "matches"
contexts in which it is used.)
---------------------------------------------
| CACM-2867 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2941 | 	 | 0.5 | 	 | 0.0625 | 	 | R |
| CACM-2356 | 	 | 0.3333333333333333 | 	 | 0.0625 | 	 | NR |
| CACM-3148 | 	 | 0.25 | 	 | 0.0625 | 	 | NR |
| CACM-2247 | 	 | 0.2 | 	 | 0.0625 | 	 | NR |
| CACM-1359 | 	 | 0.16666666666666666 | 	 | 0.0625 | 	 | NR |
| CACM-2582 | 	 | 0.14285714285714285 | 	 | 0.0625 | 	 | NR |
| CACM-0483 | 	 | 0.125 | 	 | 0.0625 | 	 | NR |
| CACM-2084 | 	 | 0.1111111111111111 | 	 | 0.0625 | 	 | NR |
| CACM-1625 | 	 | 0.1 | 	 | 0.0625 | 	 | NR |
| CACM-2082 | 	 | 0.09090909090909091 | 	 | 0.0625 | 	 | NR |
| CACM-1768 | 	 | 0.08333333333333333 | 	 | 0.0625 | 	 | NR |
| CACM-3087 | 	 | 0.07692307692307693 | 	 | 0.0625 | 	 | NR |
| CACM-0024 | 	 | 0.07142857142857142 | 	 | 0.0625 | 	 | NR |
| CACM-1182 | 	 | 0.06666666666666667 | 	 | 0.0625 | 	 | NR |
| CACM-0583 | 	 | 0.0625 | 	 | 0.0625 | 	 | NR |
| CACM-1456 | 	 | 0.058823529411764705 | 	 | 0.0625 | 	 | NR |
| CACM-0463 | 	 | 0.05555555555555555 | 	 | 0.0625 | 	 | NR |
| CACM-1737 | 	 | 0.05263157894736842 | 	 | 0.0625 | 	 | NR |
| CACM-0897 | 	 | 0.05 | 	 | 0.0625 | 	 | NR |
| CACM-1717 | 	 | 0.047619047619047616 | 	 | 0.0625 | 	 | NR |
| CACM-2184 | 	 | 0.045454545454545456 | 	 | 0.0625 | 	 | NR |
| CACM-1155 | 	 | 0.043478260869565216 | 	 | 0.0625 | 	 | NR |
| CACM-0242 | 	 | 0.041666666666666664 | 	 | 0.0625 | 	 | NR |
| CACM-1569 | 	 | 0.04 | 	 | 0.0625 | 	 | NR |
| CACM-1341 | 	 | 0.038461538461538464 | 	 | 0.0625 | 	 | NR |
| CACM-2265 | 	 | 0.07407407407407407 | 	 | 0.125 | 	 | R |
