Query ID: 43
Query : alsyanis and poiceretpn of spahe by haumns and cupemtors.  spahe
descriptions, spahe recognition by cupemtor.  two-dimensional spahes.
measures of cactilrruiy.  spahe matching.
---------------------------------------------
| CACM-0997 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0998 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0999 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0993 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0994 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0995 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0996 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0990 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0991 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0992 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2703 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2702 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2705 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2704 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2701 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2700 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2707 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2706 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2709 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2708 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0975 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0976 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0977 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0978 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0971 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0972 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0973 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0974 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0970 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0979 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0986 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0987 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0988 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0989 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0982 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0983 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0984 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0985 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0980 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0981 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1405 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2736 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1404 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2735 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1407 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2738 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1406 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2737 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1401 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2732 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1400 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2731 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1403 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2734 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1402 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2733 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2730 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1409 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1408 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2739 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1416 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2747 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1415 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2746 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1418 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2749 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1417 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2748 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1412 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2743 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1411 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2742 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1414 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2745 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1413 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2744 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1410 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2741 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2740 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1419 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2714 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2713 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2716 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2715 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2710 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2712 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2711 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2718 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2717 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2719 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2725 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2724 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2727 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2726 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2721 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2720 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2723 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2722 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2729 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2728 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0117 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1449 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0118 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1448 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2779 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0119 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0113 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1445 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2776 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0114 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1444 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2775 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0115 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1447 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2778 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0116 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1446 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2777 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1441 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2772 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0110 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1440 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2771 | 	 | 0.008130081300813009 | 	 | 0.024390243902439025 | 	 | R |
| CACM-0111 | 	 | 0.008064516129032258 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-1443 | 	 | 0.008 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-2774 | 	 | 0.007936507936507936 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-0112 | 	 | 0.007874015748031496 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-1442 | 	 | 0.0078125 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-2773 | 	 | 0.007751937984496124 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-2770 | 	 | 0.007692307692307693 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-0128 | 	 | 0.007633587786259542 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-0129 | 	 | 0.007575757575757576 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-1459 | 	 | 0.007518796992481203 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-0124 | 	 | 0.007462686567164179 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-1456 | 	 | 0.007407407407407408 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-2787 | 	 | 0.007352941176470588 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-0125 | 	 | 0.0072992700729927005 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-1455 | 	 | 0.007246376811594203 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-2786 | 	 | 0.007194244604316547 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-0126 | 	 | 0.007142857142857143 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-1458 | 	 | 0.0070921985815602835 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-2789 | 	 | 0.007042253521126761 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-0127 | 	 | 0.006993006993006993 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-1457 | 	 | 0.006944444444444444 | 	 | 0.024390243902439025 | 	 | NR |
| CACM-2788 | 	 | 0.013793103448275862 | 	 | 0.04878048780487805 | 	 | R |
| CACM-0120 | 	 | 0.0136986301369863 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1452 | 	 | 0.013605442176870748 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2783 | 	 | 0.013513513513513514 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-0121 | 	 | 0.013422818791946308 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1451 | 	 | 0.013333333333333334 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2782 | 	 | 0.013245033112582781 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-0122 | 	 | 0.013157894736842105 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1454 | 	 | 0.013071895424836602 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2785 | 	 | 0.012987012987012988 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-0123 | 	 | 0.012903225806451613 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1453 | 	 | 0.01282051282051282 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2784 | 	 | 0.012738853503184714 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1450 | 	 | 0.012658227848101266 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2781 | 	 | 0.012578616352201259 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2780 | 	 | 0.0125 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1427 | 	 | 0.012422360248447204 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2758 | 	 | 0.012345679012345678 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1426 | 	 | 0.012269938650306749 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2757 | 	 | 0.012195121951219513 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1429 | 	 | 0.012121212121212121 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1428 | 	 | 0.012048192771084338 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2759 | 	 | 0.011976047904191617 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-1423 | 	 | 0.011904761904761904 | 	 | 0.04878048780487805 | 	 | NR |
| CACM-2754 | 	 | 0.01775147928994083 | 	 | 0.07317073170731707 | 	 | R |
| CACM-1422 | 	 | 0.01764705882352941 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-2753 | 	 | 0.017543859649122806 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-1425 | 	 | 0.01744186046511628 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-2756 | 	 | 0.017341040462427744 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-1424 | 	 | 0.017241379310344827 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-2755 | 	 | 0.017142857142857144 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-2750 | 	 | 0.017045454545454544 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-1421 | 	 | 0.01694915254237288 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-2752 | 	 | 0.016853932584269662 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-1420 | 	 | 0.01675977653631285 | 	 | 0.07317073170731707 | 	 | NR |
| CACM-2751 | 	 | 0.022222222222222223 | 	 | 0.0975609756097561 | 	 | R |
| CACM-0106 | 	 | 0.022099447513812154 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1438 | 	 | 0.02197802197802198 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2769 | 	 | 0.02185792349726776 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0107 | 	 | 0.021739130434782608 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1437 | 	 | 0.021621621621621623 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2768 | 	 | 0.021505376344086023 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0108 | 	 | 0.0213903743315508 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0109 | 	 | 0.02127659574468085 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1439 | 	 | 0.021164021164021163 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0102 | 	 | 0.021052631578947368 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1434 | 	 | 0.020942408376963352 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2765 | 	 | 0.020833333333333332 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0103 | 	 | 0.02072538860103627 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1433 | 	 | 0.020618556701030927 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2764 | 	 | 0.020512820512820513 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0104 | 	 | 0.02040816326530612 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1436 | 	 | 0.02030456852791878 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2767 | 	 | 0.020202020202020204 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0105 | 	 | 0.020100502512562814 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1435 | 	 | 0.02 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2766 | 	 | 0.01990049751243781 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1430 | 	 | 0.019801980198019802 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2761 | 	 | 0.019704433497536946 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2760 | 	 | 0.0196078431372549 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0100 | 	 | 0.01951219512195122 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1432 | 	 | 0.019417475728155338 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2763 | 	 | 0.01932367149758454 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0101 | 	 | 0.019230769230769232 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1431 | 	 | 0.019138755980861243 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-2762 | 	 | 0.01904761904761905 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0157 | 	 | 0.018957345971563982 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1489 | 	 | 0.018867924528301886 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0158 | 	 | 0.018779342723004695 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1488 | 	 | 0.018691588785046728 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0159 | 	 | 0.018604651162790697 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-0153 | 	 | 0.018518518518518517 | 	 | 0.0975609756097561 | 	 | NR |
| CACM-1485 | 	 | 0.018433179723502304 | 	 | 0.0975609756097561 | 	 | NR |
