Query ID: 27
Query : memory management aspects of operating systems
---------------------------------------------
| CACM-2069 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2297 | 	 | 0.5 | 	 | 0.034482758620689655 | 	 | R |
| CACM-1752 | 	 | 0.6666666666666666 | 	 | 0.06896551724137931 | 	 | R |
| CACM-2902 | 	 | 0.75 | 	 | 0.10344827586206896 | 	 | R |
| CACM-2988 | 	 | 0.8 | 	 | 0.13793103448275862 | 	 | R |
| CACM-2358 | 	 | 0.6666666666666666 | 	 | 0.13793103448275862 | 	 | NR |
| CACM-2319 | 	 | 0.5714285714285714 | 	 | 0.13793103448275862 | 	 | NR |
| CACM-3006 | 	 | 0.5 | 	 | 0.13793103448275862 | 	 | NR |
| CACM-2406 | 	 | 0.4444444444444444 | 	 | 0.13793103448275862 | 	 | NR |
| CACM-1751 | 	 | 0.4 | 	 | 0.13793103448275862 | 	 | NR |
| CACM-2372 | 	 | 0.36363636363636365 | 	 | 0.13793103448275862 | 	 | NR |
| CACM-2740 | 	 | 0.3333333333333333 | 	 | 0.13793103448275862 | 	 | NR |
| CACM-2374 | 	 | 0.3076923076923077 | 	 | 0.13793103448275862 | 	 | NR |
| CACM-1901 | 	 | 0.35714285714285715 | 	 | 0.1724137931034483 | 	 | R |
| CACM-1753 | 	 | 0.3333333333333333 | 	 | 0.1724137931034483 | 	 | NR |
| CACM-1892 | 	 | 0.3125 | 	 | 0.1724137931034483 | 	 | NR |
| CACM-1728 | 	 | 0.29411764705882354 | 	 | 0.1724137931034483 | 	 | NR |
| CACM-1750 | 	 | 0.3333333333333333 | 	 | 0.20689655172413793 | 	 | R |
| CACM-3000 | 	 | 0.3684210526315789 | 	 | 0.2413793103448276 | 	 | R |
| CACM-2867 | 	 | 0.35 | 	 | 0.2413793103448276 | 	 | NR |
| CACM-2577 | 	 | 0.3333333333333333 | 	 | 0.2413793103448276 | 	 | NR |
| CACM-2345 | 	 | 0.3181818181818182 | 	 | 0.2413793103448276 | 	 | NR |
| CACM-2669 | 	 | 0.34782608695652173 | 	 | 0.27586206896551724 | 	 | R |
| CACM-3011 | 	 | 0.3333333333333333 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-3067 | 	 | 0.32 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-2379 | 	 | 0.3076923076923077 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-1461 | 	 | 0.2962962962962963 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-2852 | 	 | 0.2857142857142857 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-2479 | 	 | 0.27586206896551724 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-2583 | 	 | 0.26666666666666666 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-3068 | 	 | 0.25806451612903225 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-2689 | 	 | 0.25 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-2311 | 	 | 0.24242424242424243 | 	 | 0.27586206896551724 | 	 | NR |
| CACM-2798 | 	 | 0.2647058823529412 | 	 | 0.3103448275862069 | 	 | R |
| CACM-2502 | 	 | 0.2571428571428571 | 	 | 0.3103448275862069 | 	 | NR |
| CACM-1959 | 	 | 0.25 | 	 | 0.3103448275862069 | 	 | NR |
| CACM-2262 | 	 | 0.24324324324324326 | 	 | 0.3103448275862069 | 	 | NR |
| CACM-2624 | 	 | 0.23684210526315788 | 	 | 0.3103448275862069 | 	 | NR |
| CACM-2481 | 	 | 0.2564102564102564 | 	 | 0.3448275862068966 | 	 | R |
| CACM-2864 | 	 | 0.275 | 	 | 0.3793103448275862 | 	 | R |
| CACM-2818 | 	 | 0.2926829268292683 | 	 | 0.41379310344827586 | 	 | R |
| CACM-2582 | 	 | 0.2857142857142857 | 	 | 0.41379310344827586 | 	 | NR |
| CACM-2017 | 	 | 0.27906976744186046 | 	 | 0.41379310344827586 | 	 | NR |
| CACM-3050 | 	 | 0.2727272727272727 | 	 | 0.41379310344827586 | 	 | NR |
| CACM-3026 | 	 | 0.26666666666666666 | 	 | 0.41379310344827586 | 	 | NR |
| CACM-1747 | 	 | 0.2608695652173913 | 	 | 0.41379310344827586 | 	 | NR |
| CACM-2868 | 	 | 0.2553191489361702 | 	 | 0.41379310344827586 | 	 | NR |
| CACM-2357 | 	 | 0.25 | 	 | 0.41379310344827586 | 	 | NR |
| CACM-3028 | 	 | 0.24489795918367346 | 	 | 0.41379310344827586 | 	 | NR |
| CACM-2859 | 	 | 0.26 | 	 | 0.4482758620689655 | 	 | R |
| CACM-2681 | 	 | 0.2549019607843137 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2365 | 	 | 0.25 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1462 | 	 | 0.24528301886792453 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1657 | 	 | 0.24074074074074073 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2407 | 	 | 0.23636363636363636 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2378 | 	 | 0.23214285714285715 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2668 | 	 | 0.22807017543859648 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1924 | 	 | 0.22413793103448276 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2111 | 	 | 0.22033898305084745 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2967 | 	 | 0.21666666666666667 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2625 | 	 | 0.21311475409836064 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1708 | 	 | 0.20967741935483872 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1247 | 	 | 0.20634920634920634 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-0059 | 	 | 0.203125 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1541 | 	 | 0.2 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1725 | 	 | 0.19696969696969696 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2840 | 	 | 0.19402985074626866 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1680 | 	 | 0.19117647058823528 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2317 | 	 | 0.18840579710144928 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-0084 | 	 | 0.18571428571428572 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2314 | 	 | 0.18309859154929578 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2482 | 	 | 0.18055555555555555 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2198 | 	 | 0.1780821917808219 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-3092 | 	 | 0.17567567567567569 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1923 | 	 | 0.17333333333333334 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2863 | 	 | 0.17105263157894737 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2985 | 	 | 0.16883116883116883 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-1912 | 	 | 0.16666666666666666 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-2928 | 	 | 0.16455696202531644 | 	 | 0.4482758620689655 | 	 | NR |
| CACM-3127 | 	 | 0.1625 | 	 | 0.4482758620689655 | 	 | NR |
