Query ID: 60
Query : hydra-the and sarwate relying to distance management systems.
distance packages, back end computers, special associative hydra-the
with microcomputers alerted to disk heads or things like rap, 
alteiaonrl or network (casodyl) or hierarchical models, system-the system r, ims, abaads, taotl, etc.
---------------------------------------------
| CACM-2078 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2194 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3110 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3142 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1462 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0695 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3158 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2486 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1152 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0944 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1264 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2858 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2771 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1519 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2852 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2900 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2289 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0617 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1488 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1309 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2398 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1818 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3138 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3056 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0344 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1711 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0698 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3026 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2632 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2439 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0719 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1259 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1523 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1999 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2484 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2828 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1413 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1589 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2002 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0417 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0778 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1988 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3034 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0354 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2500 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3196 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0028 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0544 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1084 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0510 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1844 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1287 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1747 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1975 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1962 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1001 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1272 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3113 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1554 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1749 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1366 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1846 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0078 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3030 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2059 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2994 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3129 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1261 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1216 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1977 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0144 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1112 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2786 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1650 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2862 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1035 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1630 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2680 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1930 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0282 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1677 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2424 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1087 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2998 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0626 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2147 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2016 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1154 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1200 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1402 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2711 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1725 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2989 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1783 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1888 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1379 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1432 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-0242 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1483 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2951 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3144 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2421 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2215 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2379 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1438 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1877 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-3202 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1290 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2866 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-1470 | 	 | 0.0 | 	 | 0.0 | 	 | NR |
| CACM-2526 | 	 | 0.009009009009009009 | 	 | 0.037037037037037035 | 	 | R |
| CACM-1553 | 	 | 0.008928571428571428 | 	 | 0.037037037037037035 | 	 | NR |
| CACM-1929 | 	 | 0.008849557522123894 | 	 | 0.037037037037037035 | 	 | NR |
